,index,time,open,high,low,close,volume,currency_volume
1318,1318,2023-07-01 13:58:00,30551.5,30554,30551.5,30552.5,56.742,1733616.786
1319,1319,2023-07-01 13:59:00,30552.5,30552.5,30549.5,30550,53.198,1625215.4315
1320,1320,2023-07-01 14:00:00,30550,30552.5,30543.5,30544.5,41.824,1277724.2345
1321,1321,2023-07-01 14:01:00,30544.5,30554.5,30544.5,30550.5,24.873,759894.6325
1322,1322,2023-07-01 14:02:00,30550.5,30550.5,30541,30541.5,50.277,1535745.392
1323,1323,2023-07-01 14:03:00,30541.5,30541.5,30530,30530,60.898,1859635.7165
1324,1324,2023-07-01 14:04:00,30530,30530.5,30527.5,30527.5,34.882,1064903.4
1325,1325,2023-07-01 14:05:00,30527.5,30564,30527.5,30558.5,43.325,1323299.6775
1326,1326,2023-07-01 14:06:00,30558.5,30560,30550.5,30550.5,49.76,1520417.3385
1327,1327,2023-07-01 14:07:00,30550.5,30550.5,30525,30525.5,47.306,1444691.083
1328,1328,2023-07-01 14:08:00,30525.5,30527.5,30519.5,30525.5,70.552,2153415.3255
1329,1329,2023-07-01 14:09:00,30525.5,30529,30520.5,30529,52.596,1605435.419
1330,1330,2023-07-01 14:10:00,30529,30544.5,30529,30543.5,58.809,1796052.532
1331,1331,2023-07-01 14:11:00,30543.5,30543.5,30542.5,30542.5,20.738,633401.439
1332,1332,2023-07-01 14:12:00,30542.5,30544,30542.5,30543,14.603,446017.2795
1333,1333,2023-07-01 14:13:00,30543,30548,30542,30542.5,29.749,908626.004
1334,1334,2023-07-01 14:14:00,30542.5,30545,30542.5,30543,52.96,1617593.369
1335,1335,2023-07-01 14:15:00,30543,30556.5,30543,30556.5,51.712,1579832.384
1336,1336,2023-07-01 14:16:00,30556.5,30556.5,30555.5,30555.5,30.668,937097.902
1337,1337,2023-07-01 14:17:00,30555.5,30556,30555.5,30556,57.255,1749462.409
1338,1338,2023-07-01 14:18:00,30556,30556,30542,30542.5,58.984,1801795.457
1339,1339,2023-07-01 14:19:00,30542.5,30542.5,30541,30541,37.919,1158103.273
1340,1340,2023-07-01 14:20:00,30541,30553,30541,30551,45.165,1379708.501
1341,1341,2023-07-01 14:21:00,30551,30553,30551,30552.5,34.881,1065697.4505
1342,1342,2023-07-01 14:22:00,30552.5,30560,30552,30560,36.173,1105290.8405
1343,1343,2023-07-01 14:23:00,30560,30570.5,30560,30561.5,65.133,1990881.685
1344,1344,2023-07-01 14:24:00,30561.5,30563,30561,30563,40.299,1231621.6495
1345,1345,2023-07-01 14:25:00,30563,30563,30552.5,30553,23.203,709106.857
1346,1346,2023-07-01 14:26:00,30553,30553,30546.5,30546.5,24.213,739699.5945
1347,1347,2023-07-01 14:27:00,30546.5,30549.5,30545,30546.5,25.048,765124.653
1348,1348,2023-07-01 14:28:00,30546.5,30552.5,30546.5,30552.5,52.318,1598369.3695
1349,1349,2023-07-01 14:29:00,30552.5,30554.5,30552,30552.5,48.282,1475137.0155
1350,1350,2023-07-01 14:30:00,30552.5,30564,30550,30564,42.497,1298629.4925
1351,1351,2023-07-01 14:31:00,30564,30564,30563,30563.5,73.221,2237901.15
1352,1352,2023-07-01 14:32:00,30563.5,30564,30563.5,30563.5,58.553,1789605.067
1353,1353,2023-07-01 14:33:00,30563.5,30564,30549,30549,92.834,2837290.339
1354,1354,2023-07-01 14:34:00,30549,30549.5,30542,30542,43.336,1323760.77
1355,1355,2023-07-01 14:35:00,30542,30558,30542,30554.5,54.471,1664095.7065
1356,1356,2023-07-01 14:36:00,30554.5,30554.5,30553,30553,28.955,884665.484
1357,1357,2023-07-01 14:37:00,30553,30553,30539,30547.5,86.729,2649245.8375
1358,1358,2023-07-01 14:38:00,30547.5,30547.5,30544,30544,78.731,2404844.5
1359,1359,2023-07-01 14:39:00,30544,30544.5,30544,30544.5,107.863,3294604.783
1360,1360,2023-07-01 14:40:00,30544.5,30551,30543.5,30543.5,81.55,2491092.0535
1361,1361,2023-07-01 14:41:00,30543.5,30549.5,30543.5,30548,42.114,1286489.2785
1362,1362,2023-07-01 14:42:00,30548,30550.5,30547.5,30550.5,41.513,1268198.2465
1363,1363,2023-07-01 14:43:00,30550.5,30552,30550,30552,113.8,3476653.725
1364,1364,2023-07-01 14:44:00,30552,30553.5,30552,30553,56.159,1715832.0215
1365,1365,2023-07-01 14:45:00,30553,30586,30553,30585.5,74.583,2280307.849
1366,1366,2023-07-01 14:46:00,30585.5,30592.5,30585.5,30587.5,227.912,6971795.617
1367,1367,2023-07-01 14:47:00,30587.5,30590,30587.5,30589.5,96.958,2965879.6945
1368,1368,2023-07-01 14:48:00,30589.5,30589.5,30585,30586,115.046,3518944.367
1369,1369,2023-07-01 14:49:00,30586,30587,30585,30586.5,53.367,1632289.2525
1370,1370,2023-07-01 14:50:00,30586.5,30592.5,30586.5,30590.5,44.471,1360348.189
1371,1371,2023-07-01 14:51:00,30590.5,30593,30590.5,30592.5,84.454,2583574.2915
1372,1372,2023-07-01 14:52:00,30592.5,30594.5,30592.5,30593.5,84.095,2572727.371
1373,1373,2023-07-01 14:53:00,30593.5,30594.5,30593,30593.5,83.937,2567921.2215
1374,1374,2023-07-01 14:54:00,30593.5,30600,30592.5,30600,106.124,3246767.7475
1375,1375,2023-07-01 14:55:00,30600,30609.5,30591,30592,154.159,4718016.618
1376,1376,2023-07-01 14:56:00,30592,30595,30592,30595,66.654,2039254.703
1377,1377,2023-07-01 14:57:00,30595,30595,30594.5,30594.5,62.333,1907076.1315
1378,1378,2023-07-01 14:58:00,30594.5,30607,30594.5,30605.5,104.687,3203690.763
1379,1379,2023-07-01 14:59:00,30605.5,30606.5,30600,30600,63.295,1937096.59
1380,1380,2023-07-01 15:00:00,30600,30607,30600,30607,104.173,3188208.2
1381,1381,2023-07-01 15:01:00,30607,30653.5,30604.5,30643.5,429.74,13163673.327
1382,1382,2023-07-01 15:02:00,30643.5,30644,30627.5,30631.5,224.79,6886508.636
1383,1383,2023-07-01 15:03:00,30631.5,30632,30596.5,30596.5,88.217,2700714.0205
1384,1384,2023-07-01 15:04:00,30596.5,30597,30580.5,30585,151.803,4643061.853
1385,1385,2023-07-01 15:05:00,30585,30587.5,30583,30583.5,69.864,2136758.1995
1386,1386,2023-07-01 15:06:00,30583.5,30590,30581,30589.5,73.727,2254973.4875
1387,1387,2023-07-01 15:07:00,30589.5,30599,30580,30580,64.647,1977483.2975
1388,1388,2023-07-01 15:08:00,30580,30585,30573.5,30585,133.74,4089293.8325
1389,1389,2023-07-01 15:09:00,30585,30585,30575.5,30575.5,40.425,1236201.9065
1390,1390,2023-07-01 15:10:00,30575.5,30585,30572,30579.5,59.8,1828574.801
1391,1391,2023-07-01 15:11:00,30579.5,30580,30571.5,30572.5,60.008,1834755.176
1392,1392,2023-07-01 15:12:00,30572.5,30576,30565,30565.5,86.484,2643909.4465
1393,1393,2023-07-01 15:13:00,30565.5,30565.5,30553.5,30554,314.367,9606410.014
1394,1394,2023-07-01 15:14:00,30554,30558.5,30554,30556.5,93.14,2846066.6595
1395,1395,2023-07-01 15:15:00,30556.5,30557.5,30553,30557.5,105.761,3231614.18
1396,1396,2023-07-01 15:16:00,30557.5,30560.5,30545,30545,68.642,2097174.6275
1397,1397,2023-07-01 15:17:00,30545,30545,30530,30539.5,133.422,4074400.564
1398,1398,2023-07-01 15:18:00,30539.5,30544.5,30539.5,30541,57.5,1756119.4705
1399,1399,2023-07-01 15:19:00,30541,30546.5,30541,30546,108.068,3300689.3085
1400,1400,2023-07-01 15:20:00,30546,30556,30544.5,30555.5,118.026,3605472.9555
1401,1401,2023-07-01 15:21:00,30555.5,30564.5,30555,30561.5,76.063,2324548.054
1402,1402,2023-07-01 15:22:00,30561.5,30565.5,30560,30565.5,86.409,2640903.338
1403,1403,2023-07-01 15:23:00,30565.5,30565.5,30563,30563,114.055,3486048.3435
1404,1404,2023-07-01 15:24:00,30563,30564.5,30563,30564.5,80.958,2474342.0515
1405,1405,2023-07-01 15:25:00,30564.5,30571,30561.5,30561.5,113.695,3475416.7825
1406,1406,2023-07-01 15:26:00,30561.5,30564,30560.5,30563.5,99.728,3047947.8285
1407,1407,2023-07-01 15:27:00,30563.5,30564,30560.5,30561,70.877,2166156.5485
1408,1408,2023-07-01 15:28:00,30561,30569.5,30560.5,30569.5,75.312,2301701.3935
1409,1409,2023-07-01 15:29:00,30569.5,30569.5,30563,30563,44.859,1371242.4955
1410,1410,2023-07-01 15:30:00,30563,30571.5,30562,30571,37.677,1151720.573
1411,1411,2023-07-01 15:31:00,30571,30575,30568,30575,25.588,782298.897
1412,1412,2023-07-01 15:32:00,30575,30580.5,30575,30579.5,47.637,1456692.5505
1413,1413,2023-07-01 15:33:00,30579.5,30580,30575,30579.5,52.908,1617842.593
1414,1414,2023-07-01 15:34:00,30579.5,30582,30576.5,30578.5,172.203,5266095.3345
1415,1415,2023-07-01 15:35:00,30578.5,30579,30578.5,30578.5,49.166,1503431.125
1416,1416,2023-07-01 15:36:00,30578.5,30579.5,30578.5,30579.5,47.819,1462255.7995
1417,1417,2023-07-01 15:37:00,30579.5,30579.5,30575.5,30576,24.331,743950.045
1418,1418,2023-07-01 15:38:00,30576,30578,30575.5,30577.5,54.603,1669619.3545
1419,1419,2023-07-01 15:39:00,30577.5,30588.5,30577.5,30587.5,67.696,2070211.2255
1420,1420,2023-07-01 15:40:00,30587.5,30587.5,30582,30582,92.798,2838293.881
1421,1421,2023-07-01 15:41:00,30582,30584.5,30582,30584.5,68.852,2105725.519
1422,1422,2023-07-01 15:42:00,30584.5,30584.5,30581,30581.5,56.126,1716435.242
1423,1423,2023-07-01 15:43:00,30581.5,30582.5,30581.5,30582,20.355,622496.2285
1424,1424,2023-07-01 15:44:00,30582,30582.5,30580.5,30581,34.156,1044537.0655
1425,1425,2023-07-01 15:45:00,30581,30581,30580.5,30581,67.831,2074324.861
1426,1426,2023-07-01 15:46:00,30581,30581.5,30580.5,30581,31.431,961181.2635
1427,1427,2023-07-01 15:47:00,30581,30581.5,30579,30580,38.973,1191789.6525
1428,1428,2023-07-01 15:48:00,30580,30581.5,30579.5,30581.5,46.087,1409331.219
1429,1429,2023-07-01 15:49:00,30581.5,30581.5,30580.5,30581,44.342,1356012.9385
1430,1430,2023-07-01 15:50:00,30581,30581,30579,30579.5,16.393,501292.007
1431,1431,2023-07-01 15:51:00,30579.5,30579.5,30571.5,30571.5,40.909,1250775.368
1432,1432,2023-07-01 15:52:00,30571.5,30571.5,30561,30561,24.67,754011.9785
1433,1433,2023-07-01 15:53:00,30561,30565,30561,30563,67.777,2071576.7095
1434,1434,2023-07-01 15:54:00,30563,30563,30555.5,30557,53.101,1622665.754
1435,1435,2023-07-01 15:55:00,30557,30562.5,30557,30562,66.474,2031510.67
1436,1436,2023-07-01 15:56:00,30562,30567,30562,30567,15.439,471876.8635
1437,1437,2023-07-01 15:57:00,30567,30572.5,30566.5,30567,24.149,738223.1935
1438,1438,2023-07-01 15:58:00,30567,30567.5,30561.5,30561.5,32.985,1008175.845
1439,1439,2023-07-01 15:59:00,30561.5,30563.5,30561.5,30563,45.656,1395379.8425
1440,1440,2023-07-01 16:00:00,30563,30563.5,30561.5,30563,49.049,1499068.813
1441,1441,2023-07-01 16:01:00,30563,30563.5,30563,30563,26.14,798923.787
1442,1442,2023-07-01 16:02:00,30563,30563.5,30562.5,30562.5,34.179,1044607.054
1443,1443,2023-07-01 16:03:00,30562.5,30571,30562.5,30567.5,29.57,903843.3325
1444,1444,2023-07-01 16:04:00,30567.5,30568,30567.5,30567.5,64.986,1986475.276
1445,1445,2023-07-01 16:05:00,30567.5,30570.5,30567.5,30569,45.769,1399107.876
1446,1446,2023-07-01 16:06:00,30569,30570,30567.5,30569.5,44.497,1360225.2565
1447,1447,2023-07-01 16:07:00,30569.5,30570,30569,30569.5,55.066,1683358.441
1448,1448,2023-07-01 16:08:00,30569.5,30583,30569.5,30583,47.528,1453358.069
1449,1449,2023-07-01 16:09:00,30583,30583,30581,30581.5,65.552,2004705.4475
1450,1450,2023-07-01 16:10:00,30581.5,30581.5,30560.5,30560.5,49.817,1523179.002
1451,1451,2023-07-01 16:11:00,30560.5,30569,30555.5,30558.5,41.498,1268213.8395
1452,1452,2023-07-01 16:12:00,30558.5,30558.5,30545,30545,37.223,1137216.789
1453,1453,2023-07-01 16:13:00,30545,30547.5,30544,30544.5,53.39,1630818.9025
1454,1454,2023-07-01 16:14:00,30544.5,30547.5,30543.5,30545.5,28.296,864326.4985
1455,1455,2023-07-01 16:15:00,30545.5,30565.5,30536.5,30561,92.862,2837057.4695
1456,1456,2023-07-01 16:16:00,30561,30561,30555,30556.5,37.907,1158317.9265
1457,1457,2023-07-01 16:17:00,30556.5,30556.5,30549.5,30550,45.262,1382789.7305
1458,1458,2023-07-01 16:18:00,30550,30550,30541,30541,56.692,1731710.832
1459,1459,2023-07-01 16:19:00,30541,30541,30535.5,30538.5,67.012,2046380.347
1460,1460,2023-07-01 16:20:00,30538.5,30551.5,30538.5,30550,46.197,1411083.408
1461,1461,2023-07-01 16:21:00,30550,30551,30549.5,30551,40.547,1238726.3005
1462,1462,2023-07-01 16:22:00,30551,30551,30546,30546,68.067,2079425.191
1463,1463,2023-07-01 16:23:00,30546,30546,30541,30541,54.454,1663189.9545
1464,1464,2023-07-01 16:24:00,30541,30541,30534,30539.5,49.835,1521825.103
1465,1465,2023-07-01 16:25:00,30539.5,30547.5,30539,30547,57.775,1764708.2015
1466,1466,2023-07-01 16:26:00,30547,30547.5,30547,30547.5,24.413,745754.8765
1467,1467,2023-07-01 16:27:00,30547.5,30547.5,30546,30546,54.423,1662470.2065
1468,1468,2023-07-01 16:28:00,30546,30546.5,30541,30541.5,24.982,763002.9205
1469,1469,2023-07-01 16:29:00,30541.5,30548.5,30541,30547.5,31.038,948109.3735
1470,1470,2023-07-01 16:30:00,30547.5,30548,30544.5,30545,20.283,619565.189
1471,1471,2023-07-01 16:31:00,30545,30545,30540,30540.5,17.723,541311.3775
1472,1472,2023-07-01 16:32:00,30540.5,30541,30540,30541,62.232,1900603.131
1473,1473,2023-07-01 16:33:00,30541,30543,30540.5,30540.5,71.757,2191528.9685
1474,1474,2023-07-01 16:34:00,30540.5,30541,30540.5,30541,43.456,1327184.917
1475,1475,2023-07-01 16:35:00,30541,30548,30537,30537,37.612,1148713.9085
1476,1476,2023-07-01 16:36:00,30537,30538,30537,30538,21.789,665385.279
1477,1477,2023-07-01 16:37:00,30538,30540,30537.5,30540,23.991,732633.384
1478,1478,2023-07-01 16:38:00,30540,30540,30538,30538,26.695,815247.6735
1479,1479,2023-07-01 16:39:00,30538,30538,30537,30537,28.132,859075.396
1480,1480,2023-07-01 16:40:00,30537,30538.5,30537,30538.5,15.039,459263.368
1481,1481,2023-07-01 16:41:00,30538.5,30540.5,30538,30540.5,43.653,1333165.3695
1482,1482,2023-07-01 16:42:00,30540.5,30548,30540,30548,34.84,1064084.4565
1483,1483,2023-07-01 16:43:00,30548,30555,30548,30555,103.47,3161373.751
1484,1484,2023-07-01 16:44:00,30555,30565,30555,30564.5,29.147,890758.8
1485,1485,2023-07-01 16:45:00,30564.5,30565,30561.5,30561.5,23.046,704338.533
1486,1486,2023-07-01 16:46:00,30561.5,30562,30560,30560,13.256,405113.2935
1487,1487,2023-07-01 16:47:00,30560,30560.5,30551.5,30551.5,31.089,949997.7835
1488,1488,2023-07-01 16:48:00,30551.5,30554.5,30550.5,30554,28.704,876957.081
1489,1489,2023-07-01 16:49:00,30554,30554,30550,30550,36.968,1129435.962
1490,1490,2023-07-01 16:50:00,30550,30550.5,30548,30549,32.595,995738.4675
1491,1491,2023-07-01 16:51:00,30549,30551.5,30548,30551,24.444,746732.251
1492,1492,2023-07-01 16:52:00,30551,30570.5,30551,30570.5,19.732,603017.6765
1493,1493,2023-07-01 16:53:00,30570.5,30575,30570.5,30572.5,18.139,554544.7875
1494,1494,2023-07-01 16:54:00,30572.5,30573.5,30572.5,30572.5,11.549,353083.925
1495,1495,2023-07-01 16:55:00,30572.5,30573.5,30572.5,30573.5,22.515,688350.7975
1496,1496,2023-07-01 16:56:00,30573.5,30573.5,30572.5,30573,20.722,633531.825
1497,1497,2023-07-01 16:57:00,30573,30573,30564.5,30564.5,30.625,936134.3475
1498,1498,2023-07-01 16:58:00,30564.5,30565,30564,30565,14.55,444711.3365
1499,1499,2023-07-01 16:59:00,30565,30565,30563.5,30564,22.893,699712.1225
1500,1500,2023-07-01 17:00:00,30564,30564.5,30561,30561,17.517,535372.652
1501,1501,2023-07-01 17:01:00,30561,30561,30558,30558,45.562,1392311.0425
1502,1502,2023-07-01 17:02:00,30558,30558.5,30558,30558,35.539,1086007.6265
1503,1503,2023-07-01 17:03:00,30558,30558.5,30557,30557.5,32.211,984295.9455
1504,1504,2023-07-01 17:04:00,30557.5,30564.5,30557,30564.5,25.404,776333.1665
1505,1505,2023-07-01 17:05:00,30564.5,30566.5,30564.5,30565.5,24.637,753042.748
1506,1506,2023-07-01 17:06:00,30565.5,30568,30565,30568,16.232,496160.4775
1507,1507,2023-07-01 17:07:00,30568,30574,30568,30574,22.321,682400.419
1508,1508,2023-07-01 17:08:00,30574,30574,30573.5,30574,36.742,1123343.382
1509,1509,2023-07-01 17:09:00,30574,30574,30571,30572,35.89,1097225.535
1510,1510,2023-07-01 17:10:00,30572,30574,30567,30570,32.967,1007812.2945
1511,1511,2023-07-01 17:11:00,30570,30571.5,30570,30571.5,21.97,671649.382
1512,1512,2023-07-01 17:12:00,30571.5,30571.5,30568,30568,36.603,1118925.93
1513,1513,2023-07-01 17:13:00,30568,30568.5,30568,30568.5,26.77,818310.863
1514,1514,2023-07-01 17:14:00,30568.5,30568.5,30567.5,30568,29.033,887476.6715
1515,1515,2023-07-01 17:15:00,30568,30568,30567.5,30568,28.795,880194.996
1516,1516,2023-07-01 17:16:00,30568,30576.5,30568,30575.5,31.074,950066.87
1517,1517,2023-07-01 17:17:00,30575.5,30575.5,30575,30575.5,33.57,1026409.992
1518,1518,2023-07-01 17:18:00,30575.5,30576,30575.5,30575.5,32.491,993438.3235
1519,1519,2023-07-01 17:19:00,30575.5,30576,30575.5,30576,15.629,477870.4215
1520,1520,2023-07-01 17:20:00,30576,30576,30575.5,30575.5,30.821,942371.252
1521,1521,2023-07-01 17:21:00,30575.5,30575.5,30572.5,30573.5,19.259,588808.645
1522,1522,2023-07-01 17:22:00,30573.5,30574,30573.5,30573.5,12.255,374680.7145
1523,1523,2023-07-01 17:23:00,30573.5,30574,30573.5,30574,16.227,496118.5905
1524,1524,2023-07-01 17:24:00,30574,30574,30573.5,30574,27.997,855968.4515
1525,1525,2023-07-01 17:25:00,30574,30574,30573.5,30573.5,33.336,1019203.571
1526,1526,2023-07-01 17:26:00,30573.5,30574,30573.5,30574,31.332,957941.9555
1527,1527,2023-07-01 17:27:00,30574,30574,30573.5,30574,28.119,859704.751
1528,1528,2023-07-01 17:28:00,30574,30574,30573.5,30573.5,25.602,782743.752
1529,1529,2023-07-01 17:29:00,30573.5,30574,30573.5,30574,50.585,1546569.4835
1530,1530,2023-07-01 17:30:00,30574,30574,30573.5,30574,42.675,1304730.9385
1531,1531,2023-07-01 17:31:00,30574,30574,30569,30569,24.91,761549.099
1532,1532,2023-07-01 17:32:00,30569,30571.5,30569,30571.5,36.538,1116979.4645
1533,1533,2023-07-01 17:33:00,30571.5,30571.5,30569.5,30570,47.696,1458099.068
1534,1534,2023-07-01 17:34:00,30570,30570.5,30570,30570.5,37.232,1138188.6915
1535,1535,2023-07-01 17:35:00,30570.5,30570.5,30569.5,30569.5,29.051,888092.118
1536,1536,2023-07-01 17:36:00,30569.5,30581,30569.5,30579,24.757,756986.5555
1537,1537,2023-07-01 17:37:00,30579,30581.5,30579,30581.5,26.507,810586.4145
1538,1538,2023-07-01 17:38:00,30581.5,30584,30580,30583,33.319,1018969.3305
1539,1539,2023-07-01 17:39:00,30583,30583,30578,30578.5,58.101,1776684.248
1540,1540,2023-07-01 17:40:00,30578.5,30579,30578,30579,48.326,1477753.804
1541,1541,2023-07-01 17:41:00,30579,30579,30577.5,30577.5,43.332,1324997.916
1542,1542,2023-07-01 17:42:00,30577.5,30578,30577.5,30578,30.508,932866.8795
1543,1543,2023-07-01 17:43:00,30578,30585,30576,30582.5,47.665,1457720.0345
1544,1544,2023-07-01 17:44:00,30582.5,30582.5,30581.5,30581.5,54.27,1659679.881
1545,1545,2023-07-01 17:45:00,30581.5,30584.5,30579,30579,50.257,1536973.729
1546,1546,2023-07-01 17:46:00,30579,30580.5,30579,30580,24.192,739794.87
1547,1547,2023-07-01 17:47:00,30580,30581,30579.5,30579.5,22.286,681507.4955
1548,1548,2023-07-01 17:48:00,30579.5,30579.5,30578.5,30579,45.882,1403017.618
1549,1549,2023-07-01 17:49:00,30579,30580.5,30578.5,30580,41.678,1274484.011
1550,1550,2023-07-01 17:50:00,30580,30580.5,30579.5,30579.5,25.641,784099.031
1551,1551,2023-07-01 17:51:00,30579.5,30580,30556,30556,41.668,1273684.444
1552,1552,2023-07-01 17:52:00,30556,30556.5,30542.5,30542.5,86.835,2653064.128
1553,1553,2023-07-01 17:53:00,30542.5,30547,30540.5,30540.5,70.796,2162513.5465
1554,1554,2023-07-01 17:54:00,30540.5,30547,30539,30546.5,69.925,2135751.722
1555,1555,2023-07-01 17:55:00,30546.5,30556.5,30546,30556.5,44.077,1346677.9295
1556,1556,2023-07-01 17:56:00,30556.5,30565.5,30556.5,30565,27.32,835035.4215
1557,1557,2023-07-01 17:57:00,30565,30565.5,30561.5,30561.5,46.637,1425314.6755
1558,1558,2023-07-01 17:58:00,30561.5,30562,30561.5,30562,22.558,689415.07
1559,1559,2023-07-01 17:59:00,30562,30562,30558.5,30559.5,41.365,1264107.7865
1560,1560,2023-07-01 18:00:00,30559.5,30575,30559.5,30572,85.395,2610686.8955
1561,1561,2023-07-01 18:01:00,30572,30572,30571.5,30571.5,47.567,1454210.342
1562,1562,2023-07-01 18:02:00,30571.5,30572,30571.5,30572,42.598,1302295.636
1563,1563,2023-07-01 18:03:00,30572,30572,30571.5,30571.5,35.605,1088508.898
1564,1564,2023-07-01 18:04:00,30571.5,30572,30571.5,30572,25.097,767255.3005
1565,1565,2023-07-01 18:05:00,30572,30572.5,30571.5,30572,11.776,360015.368
1566,1566,2023-07-01 18:06:00,30572,30572.5,30572,30572.5,28.372,867390.836
1567,1567,2023-07-01 18:07:00,30572.5,30572.5,30572,30572,29.343,897081.336
1568,1568,2023-07-01 18:08:00,30572,30572.5,30572,30572,32.095,981219.6465
1569,1569,2023-07-01 18:09:00,30572,30572.5,30572,30572.5,15.634,477969.2675
1570,1570,2023-07-01 18:10:00,30572.5,30572.5,30572,30572.5,29.442,900110.2045
1571,1571,2023-07-01 18:11:00,30572.5,30572.5,30572,30572.5,48.465,1481684.7015
1572,1572,2023-07-01 18:12:00,30572.5,30578,30572,30576.5,28.305,865440.4675
1573,1573,2023-07-01 18:13:00,30576.5,30578,30576.5,30578,23.277,711754.8445
1574,1574,2023-07-01 18:14:00,30578,30578,30577.5,30577.5,19.867,607485.5505
1575,1575,2023-07-01 18:15:00,30577.5,30595.5,30568.5,30568.5,65.811,2012809.2575
1576,1576,2023-07-01 18:16:00,30568.5,30570.5,30568.5,30569.5,20.07,613529.8575
1577,1577,2023-07-01 18:17:00,30569.5,30570,30569.5,30570,23.675,723737.5815
1578,1578,2023-07-01 18:18:00,30570,30570,30569,30569,16.926,517417.7695
1579,1579,2023-07-01 18:19:00,30569,30569.5,30562.5,30566,92.388,2823935.0815
1580,1580,2023-07-01 18:20:00,30566,30566,30565,30565,17.086,522234.9785
1581,1581,2023-07-01 18:21:00,30565,30565.5,30563,30563.5,46.454,1419821.4135
1582,1582,2023-07-01 18:22:00,30563.5,30563.5,30558,30559.5,47.101,1439428.154
1583,1583,2023-07-01 18:23:00,30559.5,30569,30559.5,30569,43.246,1321933.7225
1584,1584,2023-07-01 18:24:00,30569,30569,30567.5,30568,24.039,734826.971
1585,1585,2023-07-01 18:25:00,30568,30568,30566.5,30567,45.22,1382242.4825
1586,1586,2023-07-01 18:26:00,30567,30568,30567,30568,39.247,1199695.98
1587,1587,2023-07-01 18:27:00,30568,30568,30567.5,30567.5,29.643,906116.4815
1588,1588,2023-07-01 18:28:00,30567.5,30568,30567.5,30567.5,34.175,1044652.068
1589,1589,2023-07-01 18:29:00,30567.5,30568,30567.5,30568,24.976,763460.754
1590,1590,2023-07-01 18:30:00,30568,30570,30567.5,30569.5,7.499,229231.507
1591,1591,2023-07-01 18:31:00,30569.5,30570,30569.5,30569.5,22.529,688706.8205
1592,1592,2023-07-01 18:32:00,30569.5,30573.5,30569.5,30573.5,29.474,901084.3805
